,coef,p-val
580688,-0.5756926422568068,0.06384086728265514
580844,-0.37250700381322804,0.25922979593405565
581405,-0.5081495473197969,0.11050595355396199
581602,0.48422482816407336,0.13122275769636974
581730,0.5022883414749454,0.11537067274689115
581744,-0.836885114653186,0.0013152176433613447
582281,0.15842222629643338,0.64175824167759
582706,-0.15314148541988562,0.6530398411122851
582947,-0.1176281588465557,0.7305121779095426
583034,-0.33202613875521797,0.31849610888472063
583153,0.5555650553983339,0.07599824840440503
583171,0.5034443575988876,0.11440046794075497
583826,0.675737378399486,0.022473302537593245
583830,-0.3071878110294827,0.35815334747939476
584551,0.21795297481639564,0.5196975125809232
584881,0.5786669191759228,0.06216385870580631
584915,-0.14506471329641488,0.670420977611125
585218,0.860760762877288,0.0006690110201978929
585571,0.5011402523360257,0.11633945886179564
585572,-0.11830424493100757,0.7290134505174628
585578,0.41637254156115217,0.20272664977967522
585855,-0.18476194037362006,0.5865341429155586
586037,-0.2375954816557457,0.481748425379095
587988,0.3054799049859588,0.360969798529601
588388,-0.5034443575988876,0.11440046794075497
597164,0.5069608917800194,0.11148158531428173
597175,-0.5142208445046514,0.10560900499736017
597894,0.31774929090738524,0.34099107483780927
598773,-0.47405972231445237,0.14072210977245844
600317,-0.3054799049859588,0.360969798529601
603112,-0.12145704016059894,0.7220357356850269
603114,-0.4379596609985777,0.17789609475700482
603186,-0.5203094513207404,0.10084205325301594
603643,0.4911641714305287,0.12497830155392985
603719,0.17969315006432254,0.5970196881296508
603728,0.5126894452684974,0.10683061991730981
603770,-0.4793336682836282,0.1357411091057377
603841,0.5142208445046514,0.10560900499736017
603842,0.5142208445046514,0.10560900499736017
603952,-0.40693529003421336,0.21419845377543195
603955,0.29639588332416383,0.3761402175437387
603965,-0.4626813958590447,0.15185647260342
604273,0.5192735252415176,0.10164299234061741
604654,0.1751226454740854,0.6065339278574913
604663,-0.10320928080037849,0.7626696526512498
604824,0.23317689820117138,0.4901751798420919
604853,,
604856,-0.5142208445046514,0.10560900499736017
604863,-0.5138915323706487,0.10587093060854127
605256,0.6960765810734251,0.017352735474969846
605258,0.5069608917800194,0.11148158531428173
605352,-0.3054019639439985,0.3610985999621211
605441,,
605691,0.49298210807798837,0.12337442608348324
606022,0.5086691125427667,0.11008124392963885
611293,0.25773071367795275,0.44418840807207416
611295,0.0,1.0
611297,-0.5142208445046514,0.10560900499736017
611302,0.4036867138796656,0.21823428781415283
611307,0.25773071367795275,0.44418840807207416
611309,0.16647802295407294,0.6246789140980522
611311,-0.6738905255061629,0.0229859296068345
611315,-0.5893689584893058,0.05637697176051629
611325,-0.512989176042577,0.10659080233172263
611334,-0.06757373783994859,0.843509432369986
611347,-0.5142208445046514,0.10560900499736017
611399,0.5838060406398323,0.05933703580533799
611473,-0.2335563115606061,0.48944904986135973
612520,0.354748677836127,0.2843971592173941
612646,,
612648,0.6393919114759782,0.03415405798584428
612854,0.4702355742892096,0.14440493563582837
613038,0.18175181373287502,0.5927525860482854
617014,0.5011402523360257,0.11633945886179564
617995,-0.5046083923495819,0.11342886845579629
617997,0.20448963190818512,0.5464141558438591
618004,-0.4337090306541788,0.18263048776933946
618008,-0.4220287771823783,0.19603097145057086
618014,-0.2518324521731248,0.4550457620605477
619788,0.5011402523360257,0.11633945886179564
623886,0.13201852191369448,0.6988019455498367
623972,-0.13386029277441228,0.694773349634422
624231,,
624233,-0.512989176042577,0.10659080233172263
624457,-0.7466151315305739,0.008297838579610823
624820,-0.14706942580212873,0.6660929306032384
624867,-0.25769676377150524,0.44425055174612227
625434,-0.27029495135979437,0.421472987189521
625490,-0.1454095410635311,0.6696758717053415
626932,-0.3370999312316211,0.31069934398879206
628471,-0.6144089157411343,0.044295690907639455
637706,-0.5011402523360257,0.11633945886179564
638156,-0.36114556988292784,0.2751804202669457
638587,-0.40093868832224816,0.2216830155309667
639142,0.031732265517471894,0.9262073644062631
639143,0.5022883414749454,0.11537067274689115
644239,-0.5011402523360257,0.11633945886179564
644241,-0.7502409557126396,0.00782137020792679
644257,-0.1636122536279892,0.6307362615062522
644266,0.32134085014143376,0.33525536895928754
644267,0.09515373247662334,0.7807865047439229
645134,-0.5,0.11730680301423815
646023,-0.5142208445046514,0.10560900499736017
647936,-0.5022883414749454,0.11537067274689115
648115,0.06757373783994859,0.843509432369986
