,coef,p-val
1001353,0.353851844237308,0.2857028591783751
1001396,0.42276357216810784,0.19517103676427242
1001490,-0.4290581651605165,0.18789757217207817
1001641,0.24124895481858197,0.4748301648547505
1002571,-0.17928429140015906,0.5978685156511413
1002588,0.25904330638732553,0.4417888993800656
1002773,-0.048157133033088724,0.8881829351214232
1002798,0.3241772803435014,0.33076194405736553
1002904,0.23904572186687875,0.4789968566243805
1002923,-0.11495012246792573,0.7364570399913342
1002933,0.0,1.0
1002934,-0.2984810028978546,0.37262985714287855
1003012,-0.35230297680675654,0.2879656716066444
1003014,-0.06033798243299528,0.8601155913932226
1003070,0.1949380970912155,0.5656989973178392
1003086,-0.18224503530110958,0.5917319692457241
1003210,-0.38888784350972616,0.23718241276696628
1003258,0.21320071635561041,0.5290641716818756
1003265,0.22863229709016897,0.49890955747505883
1003268,-0.2777929980609473,0.40818995640161615
1003271,0.03861356447997063,0.9102557420046689
1003329,-0.381414103571889,0.2471018849078989
1003490,-0.6917770548277592,0.01835730231331632
1003535,0.29814239699997197,0.37319877266032775
1003574,-0.5931426319344967,0.05442729925733972
1003615,0.09746904854560776,0.7755689591585448
1003848,-0.05808814964202557,0.865289667127122
1003887,-0.4084913677646288,0.21228104384734742
1003895,0.33344536873968433,0.3163047102793864
1003914,-0.33740735286971896,0.31023029256032164
1004135,0.26763946211486256,0.4262265738065576
1004157,,
1004368,-0.23784043616519482,0.4812831733093853
1004441,-0.12717015689157482,0.7094401746142154
1004626,-0.4129233167100575,0.20687593194873352
1004667,0.3314992809247312,0.31931168955369993
1004675,0.32212519346941454,0.33400961100869775
1004845,-0.05244044240850758,0.8782985720424578
1004961,0.24124895481858197,0.4748301648547505
1004986,0.07952427724875441,0.8162104157755732
1004997,0.2548559468113807,0.44946493925403663
1005001,0.10366105360784117,0.7616566934960137
1005064,-0.48582816064239576,0.12976272468479103
1005093,-0.11588800432341995,0.7343735816970379
1005110,-0.31088478677695164,0.3520958676805931
1005116,-0.018835264373920448,0.9561657049098098
1005128,-0.5931426319344967,0.05442729925733972
1005202,0.051298917604257706,0.880931337304329
1005286,0.2752094833763178,0.4127433905265301
1005336,-0.004779276109193974,0.9888731406987251
1005337,-0.6253286662255161,0.03963732565062288
1005340,-0.4614639771610509,0.15307935885474147
1005341,0.018698939800169144,0.9564827059877357
1005350,0.25584085962673253,0.4476538883821377
1005356,-0.23904572186687875,0.4789968566243805
1006240,-0.27029495135979437,0.421472987189521
1006323,0.6558058407890313,0.028452431464609924
1006364,-0.059643207936565815,0.8617128880905592
1006375,-0.2236620297621218,0.5085390368088806
1006385,-0.2011257779699683,0.5531752274114692
1006389,0.24124895481858197,0.4748301648547505
1006450,0.5136548687600588,0.10605942676878594
1006589,-0.21320071635561041,0.5290641716818756
1006610,0.021320071635561044,0.9503887216678912
1006617,0.2809451943313383,0.4026677186999861
1006708,0.3365219973023787,0.311582171585291
1006720,0.0,1.0
1006821,-0.6670137985134996,0.02496778132716629
1006900,-0.34799557099364453,0.2943105151304846
1006970,-0.5655546025421946,0.06978637968035814
1006975,-0.3157111510368307,0.3442687607115251
1006990,0.6076220416134898,0.04737407199488998
1007001,0.34043827137371024,0.3056264248305704
1007009,-0.2038588765750502,0.547679354048563
1007012,-0.00464138326407656,0.9891941591924736
1007013,-0.02571722499368198,0.9401710906599563
1007051,-0.1732800450887927,0.6103852641137191
1007077,-0.36340570193474653,0.27196454884640087
1007212,-0.23959086675243008,0.47796437013980964
1007230,0.20546281257952476,0.5444644436522219
1007251,0.23959086675243008,0.47796437013980964
1007339,-0.009349469900084572,0.9782346955319516
1007343,-0.1744340077226166,0.6079722486307425
1007348,0.07462025072446365,0.8273923202042863
1007421,-0.4821159308205737,0.133159012064498
1007426,0.20022714374157438,0.5549870889966838
1007467,0.13415723406774943,0.6941244951486947
1007523,-0.028675656655163844,0.9333010741080167
1007532,-0.29065471047835206,0.3858917001934624
1007557,0.0400903048935658,0.9068361820040413
1007606,-0.4780624761998857,0.13693132100755145
1007610,0.18952619181419755,0.5767432160586632
1007642,-0.1492405014489273,0.6614160064274189
1007879,-0.2011257779699683,0.5531752274114692
1008190,0.24819482119774564,0.46180235737658437
1008256,-0.26057865332352387,0.4389899408272202
1008270,-0.048157133033088724,0.8881829351214232
1008279,-0.1618392344091745,0.6344941399698842
1008376,-0.26763946211486256,0.4262265738065576
1008497,-0.19042894824443757,0.5748951481617603
1008503,0.23904572186687875,0.4789968566243805
1008599,-0.21516574145596756,0.5251825867582975
1008600,0.4000000000000001,0.22286835013352002
1008640,-0.27373804258178563,0.41534779684600087
1008722,-0.22386075217339096,0.5081525000073415
1008738,0.49890789822279913,0.11823813688170116
1008835,-0.13608276348795434,0.6899214555798484
1008838,0.139387960953878,0.6827252328193792
1008882,-0.5001966396545247,0.11713961379146628
1008886,0.16727466382178907,0.6229987387221889
1008896,-0.09631426606617745,0.7781702243429978
1008898,-0.3535495649824252,0.2861436957014964
1009012,0.36780546477286363,0.26576518831592033
1009079,0.17969315006432254,0.5970196881296508
1009155,0.6546031132256288,0.028845652412003774
1009222,0.38729833462074176,0.23927242482697814
1009354,-0.2136869215853441,0.5281026377219737
1009414,-0.23904572186687875,0.4789968566243805
1009420,0.3211144314951885,0.3356154419393577
1009439,-0.14813473882925113,0.6637966913727299
1009446,0.6590586383396044,0.027407894883998755
1009505,0.42628617350308434,0.19108009013745225
1009629,-0.06033798243299528,0.8601155913932226
1009763,0.025482359571881275,0.9407166533295246
1009804,-0.4731483348102034,0.14159438176527223
1009813,-0.4180661991440177,0.20070760783859248
1009819,-0.18541766013274183,0.5851828365540266
1009821,0.28428928772129636,0.3968498005937555
1009948,0.050814954731979695,0.8820478571799293
1009959,-0.021368692158534413,0.9502757033038602
1009964,-0.18231466305164915,0.5915879429241537
1010017,0.4009122018688206,0.2217164105348376
1010085,-0.14944806137730318,0.6609694468235939
1010170,0.40406881213262624,0.21775728245212933
1010482,0.10022805046720515,0.7693624440895604
1010488,-0.42762815669701526,0.18953532578702845
1010522,0.09284141650970551,0.7860054001326642
1010620,-0.3010022299632234,0.36840767215642434
1010666,-0.23953417997568402,0.47807168642587383
1010669,0.45870574326479674,0.15587264977970458
1010670,-0.3010022299632234,0.36840767215642434
1010685,-0.02791452631195413,0.935068184042559
1010709,-0.3928890426269805,0.23196837753856214
1010738,-0.6117473419768287,0.045485942672267424
1010769,-0.1903987937994149,0.5749568413221631
1010809,-0.28493761077015894,0.3957267228972824
1010810,-0.2000554246927641,0.5553335866669722
1010811,0.6324821499723688,0.03677713016131506
1010854,0.14532735523917603,0.6698534351022789
1010859,0.4629531092835957,0.1515843744444539
1010861,-0.12095116696767175,0.7231540609331918
1010935,-0.1274117978594064,0.7089088476609928
1010940,0.3034683233153239,0.3643016076589439
1010998,0.20701966780270625,0.5413512976456856
1011035,0.28380969892778407,0.3976815983278591
1011080,0.06741998624632421,0.8438617228056743
1011085,-0.20000000000000004,0.5554454421055854
1011096,0.23073955174772431,0.4948511489039962
1011163,-0.1504823163572115,0.6587457556863741
1011205,-0.24124895481858197,0.4748301648547505
1011324,-0.3264062192355625,0.3272534865108588
1011331,-0.18101394729898582,0.594280679726279
1011333,-0.1013606067599229,0.7668181930383869
1011423,-0.2247561554650707,0.5064124155434568
1011448,0.43418802760297737,0.18209318633220273
1011498,-0.28564342236665635,0.39450585473827215
1011547,-0.14863779164621305,0.6627132813022227
1011739,-0.46439849477042,0.15014206363011362
1011765,-0.2956659985900478,0.3773729464628114
1011996,-0.08505949410635448,0.8036262531009243
1012133,0.059643207936565815,0.8617128880905592
1012174,-0.15255401427929477,0.6542989854970687
1012252,0.051298917604257706,0.880931337304329
1012266,-0.2844336101532735,0.3965996570217205
1012303,0.24013975834639123,0.47692579884619546
1012339,0.41137667560372115,0.2087527723615058
1012439,-0.1954402363561333,0.5646785212599141
1012492,0.0693485471058448,0.8394446965753202
1012594,0.07461660742437484,0.8274006384156047
1012599,0.09793429724449199,0.7745215222742564
1012602,-0.30109439487922035,0.36825379302913763
1012606,-0.14673479641335554,0.6668147430777533
1012646,-0.10000000000000002,0.7698749998921366
1012657,0.07515580963521805,0.8261697308594222
1012964,-0.21777238582996514,0.5200521609477766
1012972,0.5402260229238831,0.086238256639579
1013004,-0.037395211277435225,0.9130780087096741
1013080,-0.06396021490668313,0.8517957656618682
1013126,-0.5,0.11730680301423815
1013128,-0.15068650244248363,0.6583070394760853
1013162,-0.11658844910058569,0.7328186251619422
1013166,0.3010022299632234,0.36840767215642434
1013196,-0.4000000000000001,0.22286835013352002
1013222,0.3006841514016155,0.3689389905231536
1013238,-0.6081636405595373,0.047123162827985836
1013316,-0.11557711927941296,0.7350640201319472
1013564,0.1492405014489273,0.6614160064274189
1013575,-0.358445708189548,0.27904975450161423
1013593,-0.23904572186687875,0.4789968566243805
1013612,0.08112160302639397,0.8125748118332915
1013638,0.26831446813549886,0.4250158194334509
1013752,0.15651711617424593,0.6458205678719077
1013792,-0.06373008451425578,0.8523239522915553
1013796,-0.4009122018688206,0.2217164105348376
1013841,0.6192556848022709,0.04218379328638465
1013873,-0.23953417997568402,0.47807168642587383
1013878,-0.23904572186687875,0.4789968566243805
1013998,-0.0965581028730576,0.7776207859925836
1014033,0.23959086675243008,0.47796437013980964
1014056,0.0,1.0
1014084,0.04510159300526153,0.8952428628653024
1014303,0.07968190728895959,0.8158514950979285
1014397,0.23904572186687875,0.4789968566243805
1014399,0.40451991747794525,0.21719492230471593
1014400,-0.40451991747794525,0.21719492230471593
1014401,-0.26967994498529685,0.42257162813419624
1014473,-0.3264062192355625,0.3272534865108588
1014531,-0.2904407482101279,0.3862575473023149
1014644,-0.24008043879223456,0.47703798987639046
1014747,-0.1400133193797276,0.6813663175445341
1014782,-0.24054182936139484,0.4761656752497134
1014823,-0.41819502890894744,0.20055452223352746
1014824,-0.5257203720113371,0.09672554419920533
1014830,0.18331571444584532,0.5895187144791165
1014839,0.07796071282729149,0.8197723296762993
1014853,0.2004561009344103,0.5545252303435375
1014862,0.028461922073198254,0.9337972729197372
1015062,-0.013483997249264842,0.9686130884710068
1015130,-0.20546281257952476,0.5444644436522219
1015219,-0.26298875591490856,0.4346132388471129
1015225,0.29123712749358543,0.3848967255521726
1015266,-0.26403704382738896,0.432716054998205
1015292,0.0,1.0
1015305,0.07776157913597391,0.8202261916231828
1015315,-0.047526667888930015,0.889639064531424
1015349,-0.44336010399920045,0.1719902315136851
1015456,0.0,1.0
1015498,-0.1593255013631383,0.6398352273708463
1015550,0.07455400992070725,0.8275435605759216
1015560,0.23904572186687875,0.4789968566243805
1015670,0.29730936268953445,0.37460029037897746
1015684,-0.3027650354097492,0.3654701836821982
1015759,0.09558552218387947,0.7798128481275161
1015816,0.21010507881568247,0.5352032918345648
1015820,0.07462025072446365,0.8273923202042863
1015891,0.07479575920067658,0.8269916263784496
1015951,-0.4000000000000001,0.22286835013352002
1016010,-0.26839443571454613,0.42487249151360285
1016030,-0.10000000000000002,0.7698749998921366
1016033,0.5174636171184621,0.1030522848350313
1016171,0.22202322624658694,0.5117315085619047
1016325,-0.3852570642647098,0.24197202840495274
1016365,-0.45133546692422,0.16349134783067118
1016375,-0.1831983729065748,0.5897611239392284
1016384,-0.05512416922865298,0.8721133351492143
1016524,-0.1391674851853202,0.6832045325431875
1016525,-0.31299035602229497,0.3486698875678619
1016531,0.30000000000000004,0.37008312228206786
1016532,-0.4009122018688206,0.2217164105348376
1016534,-0.44304562390441626,0.17233079691511904
1016542,-0.2209995206164875,0.5137300874309085
1016546,0.06741998624632421,0.8438617228056743
1016548,0.40795421638250823,0.21294177130986303
1016552,0.04045199174779453,0.9059988694131618
1016554,0.36406792573015073,0.27102631180224923
1016928,-0.05636847628908105,0.869247716876944
1016933,-0.2255079650263076,0.5049533764516958
1016940,0.22168129104299977,0.5123986969856198
1016988,0.19724156693618147,0.561023760214663
1016997,0.3516018390324618,0.28899324880837346
1017034,-0.30878527044783,0.3555293460340774
1017066,-0.5438307748185662,0.08375421904086217
1017120,0.23201918599571023,0.49239377392121364
1017138,-0.2771609312622936,0.40930169250277737
1017447,0.2142088879741346,0.5270711967300773
1017458,0.009349469900084572,0.9782346955319516
1017489,0.6392760709681123,0.0341969214049465
1017545,0.040824829046386304,0.9051358332234719
1017559,0.08804087784801334,0.796865275095649
1017655,0.5239855794480753,0.0980331174355552
1017746,-0.2676904243063359,0.42613510559047707
1017777,-0.4315592499800998,0.18505380933095028
1017792,-0.11384768829279301,0.7389080802555076
1017812,-0.3756256376580921,0.2549456700751084
1017819,-0.3767052874784089,0.25347201726341884
1017823,-0.2893334595879614,0.3881536403499072
1017892,0.49497474683058323,0.1216316251526263
1018039,0.06757373783994859,0.843509432369986
1018068,0.021368692158534413,0.9502757033038602
1018082,-0.29904116579766177,0.3716896580328424
1018113,-0.07455400992070725,0.8275435605759216
1018197,-0.24859229340879815,0.4610618560349543
1018225,-0.13460011465822025,0.6931570871469936
1018226,-0.1637342523125017,0.630477974933572
1018228,0.46328624665692747,0.151251181271955
1018237,0.30000000000000004,0.37008312228206786
1018632,0.14952499315243512,0.6608039553620602
1018681,0.059643207936565815,0.8617128880905592
1018685,0.13483997249264842,0.6926333242322503
1018822,-0.23668231560156436,0.483484608356592
1018880,-0.05257203720113371,0.8779951379444659
1018993,-0.03337119062359573,0.9224057390442624
1019004,0.05096471914376255,0.8817023245814793
1019007,-0.11219363880101486,0.7425896139001371
1019156,-0.2209995206164875,0.5137300874309085
1019164,0.1409211907227026,0.6793950089120759
1019171,0.11547005383792516,0.7353018404227667
1019172,-0.4000000000000001,0.22286835013352002
1019292,0.5142956348249517,0.10554957765622024
1019450,-0.24008043879223456,0.47703798987639046
1019797,-0.05057805388588732,0.8825944663825978
1019829,-0.2293412361469315,0.4975425762859198
1019853,-0.041768850320172926,0.9029510457347333
1019860,0.12454455703794039,0.7152208640929427
1019863,0.2886421412654183,0.3893397930118949
1019910,0.014673479641335557,0.9658456461998434
1019919,-0.16989101602399878,0.6174920287626434
1020001,-0.023081476085367682,0.9462948768482838
1020266,-0.28847734414021453,0.3896228162928743
1020342,-0.24426449720876642,0.46915390774116683
1020388,-0.018521694664415903,0.956894869768516
1020407,-0.2870862672984465,0.3920159487851067
1020495,0.4797016118001235,0.1353978320448004
1020514,-0.2771609312622936,0.40930169250277737
1020628,-0.1491080198414145,0.6617010888363011
1020667,-0.30000000000000004,0.37008312228206786
1020668,0.029695693545824933,0.9309332879560792
1020676,-0.23904572186687875,0.4789968566243805
1020715,,
1020897,-0.2771609312622936,0.40930169250277737
1020972,-0.26967994498529685,0.42257162813419624
1020981,-0.23904572186687875,0.4789968566243805
1021004,-0.14747953215418746,0.6652086571165637
1021007,0.5169078021169037,0.10348761460198456
1021075,-0.20875122777798033,0.5378974166237356
1021076,-0.454143715383109,0.16056184277966967
1021099,,
1021106,-0.28420831413084097,0.3969901804620447
1021259,0.07476249657621756,0.8270675636204035
1021287,-0.20000000000000004,0.5554454421055854
1021358,-0.4560272181643109,0.15861537321857327
1021416,-0.19526969068659975,0.5650250322648885
1021610,0.05512416922865298,0.8721133351492143
1021649,-0.23959086675243008,0.47796437013980964
1021870,-0.5163977794943223,0.1038881310621017
1021872,-0.34628671855724547,0.29684879717258295
1021931,-0.21516574145596756,0.5251825867582975
1022037,0.020786605300729268,0.951628817185469
1022106,0.06591319567305051,0.8473155764181018
1022133,-0.3207224391485264,0.33623930952873843
1022169,-0.33182894734692175,0.3188012316554013
1022176,-0.04057204129667897,0.9057209711583774
1022204,0.43148791197647496,0.18513455725443048
1022207,-0.23959086675243008,0.47796437013980964
1022255,0.0,1.0
1022289,0.6163884377385742,0.04342452523175442
1022332,-0.21660554030008514,0.5223461301846528
1022537,-0.1773185282623231,0.6019558870306739
1022539,0.23668231560156436,0.483484608356592
1022579,0.32306737632306476,0.33251640665967097
1022582,0.506944777064531,0.11149485018837729
1022591,-0.15044515564140667,0.6588256099510702
1022625,-0.4334141972977985,0.18296168775359903
1022654,-0.2904407482101279,0.3862575473023149
1022655,-0.4970447153561733,0.11983798945644576
1022703,-0.34020690871988585,0.3059765381448017
1022711,-0.057495957457606904,0.8666523644282639
1022712,-0.2756208461432649,0.4120167161035433
1022792,0.3010022299632234,0.36840767215642434
1023014,-0.057920346719955954,0.8656757662447349
1023352,0.07483314773547882,0.8269062714357183
1023378,-0.2793113715919146,0.4055253545615385
1023401,-0.4276144555806837,0.189551058937
1023410,-0.30000000000000004,0.37008312228206786
1023470,-0.021058465757133063,0.9509968383450883
1023551,-0.2771609312622936,0.40930169250277737
1023669,-0.24426339725268453,0.4691559725825629
1023706,-0.01584222262964334,0.963126785317136
1023728,-0.1099233505114614,0.7476506311404832
1023742,-0.41939744411946783,0.19912909161431605
1023813,-0.2038588765750502,0.547679354048563
1023819,-0.03469771179676268,0.9193298244409664
1023868,0.020412414523193152,0.9524987184529555
1023896,-0.12909944487358058,0.7052012581661723
1023897,0.19188064472004937,0.5719281634373
1023904,0.1009216784699164,0.7678039873783449
1023977,-0.3784129319037121,0.25115115870207533
1024104,-0.030583887092059833,0.9288719550893093
1024114,0.10022805046720515,0.7693624440895604
1024146,0.43148791197647496,0.18513455725443048
1024147,-0.4000000000000001,0.22286835013352002
1024173,-0.1662994359351363,0.6250557879923977
1024186,-0.44304562390441626,0.17233079691511904
1024192,-0.25584085962673253,0.4476538883821377
1024194,-0.024851336640235755,0.9421825524785086
1024273,-0.6083337324774373,0.04704455268777152
1024296,0.07455400992070725,0.8275435605759216
1024359,0.24952852647654836,0.4593197864394687
1024362,-0.1428707967743691,0.6751678249559923
1024367,0.13990613892070283,0.681599162427523
1024390,-0.4276144555806837,0.189551058937
1024426,0.11772040233700279,0.7303076453458941
1024428,-0.4360110107201856,0.1800571118847524
1024436,-0.07168914163790961,0.8340895701902853
1024596,0.05081008669970987,0.8820590888887425
1024763,-0.23904572186687875,0.4789968566243805
1024822,-0.4981602045910106,0.11887849661613553
1024865,-0.5809475019311126,0.06089838300504606
1024904,-0.20000000000000004,0.5554454421055854
1024977,0.23959086675243008,0.47796437013980964
1025020,,
1025678,-0.10036479829307345,0.7690551356448578
1025875,0.16827506742384127,0.620891095899831
1025892,-0.16072692408471817,0.6368556246765715
1025942,-0.0978231976089037,0.7747716156591725
1025951,0.27029495135979437,0.421472987189521
1026048,-0.09065968278232492,0.7909368336408122
1026081,-0.3465674300576736,0.29643101359713314
1026094,0.10000000000000002,0.7698749998921366
1026113,-0.16950446031032754,0.6183045199843689
1026126,-0.42780999330816427,0.1893265954899813
1026152,0.1923182294268097,0.5710350008132457
1026204,-0.11493212495372931,0.7364970362078082
1026221,-0.365776021765348,0.268614705414428
1026240,-0.03489492817268092,0.9188726062789441
1026257,-0.21700412886233422,0.5215620416554794
1026356,-0.004779276109193974,0.9888731406987251
1026368,0.23904572186687875,0.4789968566243805
1026394,0.25845390105845184,0.442865617242594
1026443,0.3499271061118826,0.2914559071169077
1026445,0.20573779994945585,0.5439140375379543
1026446,0.3550234734023465,0.28399774920231147
1026492,0.3295272158829083,0.3223744091398603
1026576,0.5132609541893322,0.1063736525287898
1026578,-0.20546281257952476,0.5444644436522219
1026631,-0.2984810028978546,0.37262985714287855
1026698,0.1736000757527769,0.6097157078898274
1026733,-0.2717368379349938,0.41890262326173533
1026974,-0.13987644437519792,0.6816636769463968
1026977,-0.17969315006432254,0.5970196881296508
1027077,0.2839256105923789,0.397480482335809
1027136,-0.1492405014489273,0.6614160064274189
1027165,-0.46098374429692474,0.1535634329258127
1027183,-0.328037643651112,0.324698181962402
1027184,0.13483997249264842,0.6926333242322503
1027209,-0.5163977794943223,0.1038881310621017
1027219,-0.30408182027976866,0.36328379631239094
1027284,0.06213058941952166,0.8559965471653669
1027373,-0.14907119849998599,0.6617803305191605
1027394,0.2038588765750502,0.547679354048563
1027444,-0.6324821499723688,0.03677713016131506
