,coef,p-val
960,0.827605888602368,0.0016633147361825498
841,-0.030025096545497836,0.9301687595000068
935,0.6818181818181819,0.020842853610945056
1094,0.1834021909257456,0.589340091626072
826,-0.10036479829307345,0.7690551356448578
1138,0.15596986672623442,0.6469890978968518
965,-0.25743489909630995,0.44473001942767043
1133,0.49202861138446163,0.12421399642576281
1088,0.3684194991578508,0.2649064115930786
936,-0.15596986672623442,0.6469890978968518
789,-0.5707822062215289,0.06667604820281732
1140,0.44140847027683483,0.17411042961923667
1045,-0.23073198858052546,0.4948656889913492
872,-0.39269815788041185,0.23221559214854812
939,-0.2896743086191728,0.38756948363544985
1183,0.19771421064483224,0.5600663640329084
895,0.10959018359453356,0.748394097967918
891,-0.013957263155977066,0.9675119522255449
1078,0.8107299856285537,0.0024674245908006044
1027,0.5229577884350213,0.09881323107930529
1054,0.0695837425926601,0.8389063049528849
931,-0.39174250728456045,0.23345556066448822
1046,0.6605939689883975,0.026924393992726888
1103,0.38561928769144044,0.24149170568127903
1134,0.664213340109457,0.02580847275760418
951,-0.43469810612489657,0.18152207884399793
888,-0.4419145861508591,0.1735590698993972
1060,0.29035032892855656,0.38641220454579495
