,fpr,tpr
933401,0.0003961965134706815,0.8041237113402062
933517,0.035918689559897375,1.0
933519,0.0,1.0
933533,0.00020004000800160032,1.0
935268,0.0013695949911954608,0.9954441913439636
935272,0.002584493041749503,1.0
935856,0.003816793893129771,0.958904109589041
935880,0.005314799672935405,1.0
936475,0.018515055171123996,1.0
936493,0.0,1.0
936807,0.061649484536082474,0.999492385786802
937035,0.0023923444976076554,0.9347826086956522
937258,0.0027816411682892906,0.9230769230769231
937600,0.0014033680834001604,0.9824797843665768
938427,0.002012477359629704,1.0
938515,0.0006025306286402892,1.0
938519,0.009984338292873924,0.9617373319544984
938676,0.0006006006006006006,0.9882352941176471
939349,0.001991238550378335,0.9295774647887324
939393,0.0,1.0
939397,0.007690750860149767,0.9305555555555556
939591,0.055318322981366456,1.0
939617,0.030759702725020644,0.9117797042325344
940329,0.0006012024048096192,0.9619047619047619
941119,0.013497179693795327,1.0
941156,0.01748460162924697,0.9582963620230701
941320,0.0,1.0
941485,0.007995202878273036,1.0
941507,0.0008008008008008008,0.9745454545454545
942414,0.0013902681231380337,0.9617021276595744
942907,0.0,1.0
942925,0.001385315654066891,0.947136563876652
943579,0.000785700255352583,0.9625668449197861
944457,0.015584415584415584,0.9090909090909091
944653,0.003816793893129771,1.0
945267,0.0026156941649899397,0.9615384615384616
945328,0.0,1.0
945549,0.014638058953278524,1.0
945567,0.0006002400960384153,1.0
945753,0.00040032025620496394,1.0
946020,0.0014002800560112022,0.9907407407407407
946610,0.004888979425544918,0.9671484888304862
948876,0.0009998000399920016,0.9680851063829787
949173,0.0,1.0
949192,0.0,1.0
949216,0.0034274193548387098,0.9769230769230769
949625,0.00019892580067634773,0.918918918918919
950082,0.0010018032458425166,0.9689922480620154
950092,0.012992125984251968,1.0
951484,0.006889564336372847,1.0
951499,0.012764260071798962,1.0
951896,0.0525328330206379,1.0
951905,0.0028208744710860366,0.9788359788359788
951964,0.0007971303308090873,0.9753086419753086
952873,0.002517428350116189,0.9525862068965517
952886,0.006408972561586221,0.9619686800894854
953099,0.022347454333462885,0.9586173320350535
953102,0.06329625884732053,1.0
953115,0.001995609658750748,0.9595959595959596
953164,0.016491158354857937,1.0
953429,0.001594896331738437,0.9652406417112299
953434,0.0,0.9927536231884058
953475,0.004988028731045491,0.9201388888888888
953529,0.0015794669299111549,0.9540983606557377
953531,0.0017797112912794147,0.9657794676806084
953559,0.0012062726176115801,1.0
954050,0.0029928172386272946,1.0
954438,0.0024222850222042794,0.9679802955665024
955367,0.004361016306408798,0.9422649888971133
955556,0.009179926560587515,0.9653078924544666
955952,0.008830022075055188,1.0
956412,0.0026114905584572116,0.968503937007874
956430,0.0,1.0
956463,0.0017914012738853504,1.0
956474,0.008939213349225268,1.0
956710,0.00040008001600320064,1.0
956754,1.0,
956872,0.0031514674020090604,0.9649507119386638
957328,0.0028,0.9768115942028985
957532,0.013508144616607072,0.9495159059474412
958439,0.03639548462436746,1.0
958459,0.00040048057669203043,1.0
958627,0.004501859463691525,1.0
958754,0.017881978939002584,1.0
958769,0.0,1.0
958934,0.014396887159533073,0.9125628140703518
959816,0.0038306451612903224,0.952
959851,0.004979253112033195,0.9289256198347108
960062,0.049680090327436956,1.0
960464,0.0018090452261306533,1.0
960848,0.0012096774193548388,0.9761194029850746
960862,0.003379049890677798,1.0
961182,0.0027733755942947703,0.924187725631769
961507,0.044150559511698884,0.9825857519788919
961823,0.025840853158326498,1.0
962285,0.00364741641337386,0.9882352941176471
962510,0.01844946025515211,0.9690265486725663
962516,0.005,0.8722222222222222
962915,0.04707504431751034,1.0
962981,0.0003994407829039345,0.9230769230769231
963233,0.019650655021834062,1.0
963289,0.007741436036384749,0.8459944751381215
963592,0.02021018593371059,0.9766558089033659
963730,0.0011983223487118035,0.9141914191419142
963981,0.000198294665873488,0.9898477157360406
964035,0.014363030807660283,1.0
964134,0.0004016870857601928,0.9382716049382716
964215,0.005893111156269051,0.9634502923976608
964490,0.002010454362685967,0.9354838709677419
964636,0.010087424344317418,0.972240365774004
964960,0.0059594755661501785,0.9177057356608479
965341,0.010642570281124497,0.9398496240601504
965549,0.010220440881763528,0.9783132530120482
965976,0.004646464646464647,0.9114754098360656
966121,0.0442513639119014,1.0
966810,0.0003971405877680699,0.9367088607594937
967103,0.003822937625754527,0.9703703703703703
967116,0.005497861942577886,0.9489247311827957
967242,0.00019912385503783353,0.8588957055214724
967287,0.0490869821323385,0.9767309875141884
968461,0.005942947702060222,0.963302752293578
968695,0.0,0.9615384615384616
969010,0.007187063286085047,0.9722991689750693
969077,0.005887129516849371,0.9665271966527197
969177,0.008072653884964682,1.0
969340,0.005749405233941317,0.9321357285429142
969698,0.025050100200400802,0.971875
969969,0.0028129395218002813,0.9849624060150376
970238,0.00040024014408645187,0.9518072289156626
970256,0.00039936102236421724,0.9259259259259259
970257,0.0013949780789159027,1.0
970591,0.002217741935483871,0.9785714285714285
970727,0.0036195455459481197,0.9367088607594937
970743,0.0011940298507462687,1.0
970790,0.0025974025974025974,0.9851851851851852
971135,0.015172413793103448,1.0
971152,0.0,0.5730994152046783
971542,0.0040192926045016075,0.9437652811735942
971668,0.0056315366049879325,1.0
971705,0.002408187838651415,0.9901719901719902
971809,0.0005994005994005994,0.9735294117647059
971987,0.0,1.0
971994,0.020326823435631726,0.9665831244778613
972423,0.0014161440420797087,0.9835728952772074
973658,0.0,0.9987546699875467
973722,0.006499901516643687,0.9323144104803494
973734,0.03331962155491567,1.0
973877,0.0022057349107679966,0.984375
974394,0.0010006003602161296,0.9514563106796117
974540,0.002408187838651415,0.9760479041916168
974676,0.0,0.887920298879203
974744,0.004013646397752358,0.9528907922912205
975105,0.003500823723228995,0.8657844990548205
975485,0.024213576158940396,0.9487967229902714
975529,0.002796644027167399,0.8715083798882681
975530,0.00019924287706714485,1.0
975536,0.0,0.9958677685950413
975945,0.0033891547049441787,1.0
976128,0.0021683422038241674,0.9490740740740741
976133,0.0,0.993006993006993
976233,0.004798080767692923,1.0
976836,0.002002803925495694,1.0
976969,0.013927576601671309,0.9919224555735057
977028,0.0,0.9685863874345549
977510,0.0,1.0
977549,0.009085277720421227,0.9688149688149689
978533,0.003760886777513856,0.9680365296803652
978557,0.029504080351537978,1.0
982700,0.0,0.9881422924901185
982732,0.0009970089730807576,0.9666666666666667
982747,0.004194128220491312,1.0
983184,0.0015920398009950248,0.9451612903225807
983455,0.04936305732484077,1.0
983722,0.010703666997026759,1.0
984008,0.005286701911346075,0.9875776397515528
984114,0.0038060897435897435,1.0
984282,0.0009996001599360256,0.9710144927536232
984374,0.007379337854008776,1.0
984599,0.0015567230978789648,0.9932432432432432
984693,0.040290088638195005,1.0
984786,0.007321537522879805,0.9696969696969697
984833,0.011322280630812778,1.0
985215,0.004258771040356926,0.9512195121951219
985224,0.015587529976019185,0.9782393669634025
986157,0.00040008001600320064,0.8584070796460177
986167,0.013130898645876077,0.9802955665024631
986180,0.02823208722741433,1.0
986198,0.0,1.0
986428,0.012603461249059443,0.9550561797752809
986594,0.0024178924037880313,0.9427083333333334
987383,0.0009962143853357243,0.9629629629629629
987906,0.0003980099502487562,0.9655172413793104
988292,0.003605769230769231,1.0
988945,0.0007974481658692185,0.9711538461538461
989185,0.02077274615704196,1.0
989322,0.003040745996351105,0.9513343799058085
989349,0.0022713194301053068,0.9683426443202979
989436,0.0,1.0
989696,0.0,1.0
989777,0.001392757660167131,1.0
990026,0.0,1.0
990068,0.00220485067147725,0.967948717948718
990103,0.009947447447447447,0.9450926561427591
990249,0.0007977662544874351,0.952054794520548
990289,0.0005952380952380953,0.9692307692307692
990803,0.0023985608634819106,0.9312977099236641
991045,0.009928514694201748,1.0
991218,0.0008045052292839903,1.0
991273,0.0006007208650380457,0.9698795180722891
991300,0.0001999600079984003,0.964824120603015
992423,0.0019845207382417148,0.7480916030534351
992633,0.006417970316887284,0.9536178107606679
992961,0.04804198627371821,1.0
993257,0.005830317651789305,0.9538131041890441
993477,0.004804804804804805,0.9421052631578948
993606,0.03081232492997199,1.0
993694,0.011788256227758007,0.9873991935483871
994084,0.012079726192872961,1.0
994223,0.00875,0.9869565217391304
994448,0.0032310177705977385,0.987987987987988
994483,0.0017042226850975193,0.9879227053140096
994577,0.0007963368504877563,0.9278350515463918
994867,0.00019976028765481422,0.9943502824858758
995244,0.012175324675324676,1.0
995313,0.00019708316909735908,0.7708333333333334
995318,0.01087848932676519,0.9755301794453507
995485,0.009900990099009901,1.0
995528,0.0035580154180668115,0.944954128440367
995561,0.0055511498810467885,1.0
996035,0.0001953125,0.9688888888888889
996377,0.0006033789219629927,0.9481865284974094
996427,0.013115415657788539,0.9990281827016521
996434,0.00945864359025961,0.9474375821287779
996436,0.0017448623497479643,0.9102333931777379
996870,0.044337926902336726,1.0
997001,0.0,1.0
997046,0.0,1.0
997282,0.0022988505747126436,1.0
997417,0.004073319755600814,0.9068493150684932
997743,0.007019655034095467,1.0
997853,0.0,1.0
997982,0.0032038446135362435,0.9450867052023122
997990,0.007550168885356646,0.8940248027057497
998020,0.04205214465937763,1.0
998030,0.000996810207336523,0.9622641509433962
998691,0.007742703990470518,1.0
998788,0.0018134193028410237,0.9722222222222222
998960,0.005616850551654965,1.0
999016,0.009787928221859706,0.9600798403193613
999042,0.0013875123885034688,0.9863013698630136
999069,0.0005996402158704777,0.968503937007874
999139,0.0,0.9747899159663865
999464,0.0024477499529278854,0.9604916593503073
999465,0.025782326313717772,1.0
999520,0.004982064567556795,1.0
999580,0.00019708316909735908,0.943089430894309
